age,yrsed,edcat,yrsempl,income,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue
32,22,5,3,21,0.029946,0.453054,0,3,0,8,2,9.2
36,22,5,6,55,0.24596,2.61404,0,5,1,10,2,17.2
39,22,5,2,119,1.631252,3.842748,1,2,1,9,2,70
51,22,5,10,78,1.315392,1.180608,0,4,1,27,2,47.8
61,22,5,3,58,5.831784,2.694216,0,4,1,36,2,32.2
64,22,5,8,57,3.72324,2.83176,0,2,0,26,2,17.2
65,22,5,4,73,1.106023,6.850977,0,4,1,25,2,31.8
67,22,5,6,126,9.6012,5.5188,1,4,1,17,2,49.1
76,22,5,9,9,0.04662,0.28638,0,5,0,39,2,3.2
45,23,5,2,58,1.158144,4.409856,0,1,0,10,2,31.7
36,6,1,13,29,6.561975,5.937025,1,5,1,10,3,14.5
47,7,1,22,92,3.140696,15.443304,0,5,1,21,3,49.4
50,7,1,2,26,0.279136,1.306864,1,1,1,25,3,11.4
57,7,1,18,62,3.76929,2.74071,0,5,1,35,3,24.8
76,7,1,40,16,0.165984,0.458016,0,4,0,27,3,7.5
18,8,1,0,18,0.160254,0.361746,0,2,1,0,3,9.2
21,8,1,2,18,0.93969,3.83031,1,1,0,1,3,8.7
27,8,1,3,24,0.405504,3.818496,1,1,0,7,3,9.8
28,8,1,6,26,0.237718,0.828282,0,4,1,7,3,13.3
35,8,1,4,35,0.76447,1.58053,0,2,0,15,3,24.3
37,8,1,3,19,1.459276,5.456724,1,1,1,3,3,10
39,8,1,15,46,0.883614,1.738386,0,4,1,8,3,29.5
43,8,1,19,86,0.257054,3.956946,0,5,1,7,3,39.7
46,8,1,12,44,1.482888,2.125112,0,3,0,7,3,27.4
53,8,1,10,25,0.7344,0.9656,0,2,0,7,3,9.7
57,8,1,4,19,0.0323,1.2597,0,5,0,7,3,7.3
58,8,1,6,38,0.314678,3.143322,0,4,0,16,3,23.8
60,8,1,12,46,1.1753,2.1827,1,4,1,7,3,21.4
60,8,1,25,80,4.42152,1.09848,0,5,1,35,3,37
61,8,1,9,25,1.2012,0.4488,0,3,1,3,3,19.9
61,8,1,14,66,5.15493,8.37507,1,3,1,14,3,38.3
62,8,1,28,111,0.375624,2.288376,0,4,1,8,3,59.7
64,8,1,29,133,3.349738,9.684262,0,5,1,20,3,69.2
65,8,1,32,125,2.4095,5.2155,0,4,1,34,3,46.2
67,8,1,30,81,0.58158,1.03842,0,4,1,35,3,50.1
67,8,1,11,30,0.6012,0.2988,0,5,0,16,3,19.5
68,8,1,14,43,2.585289,3.735711,0,4,0,11,3,17.5
74,8,1,7,19,0.40014,1.08186,0,3,0,41,3,9.3
74,8,1,24,48,3.26592,1.77408,0,5,0,35,3,18.8
77,8,1,31,9,0.111042,1.679958,0,2,0,4,3,5.5
18,9,1,0,16,0.373056,1.770944,1,1,0,0,3,6.3
18,9,1,0,18,0.16461,0.89739,0,3,0,0,3,9.6
23,9,1,2,15,0.31959,1.27041,1,3,0,3,3,10.3
24,9,1,0,31,0.698213,6.214787,1,1,0,2,3,16.3
27,9,1,3,32,0.05616,0.10384,0,2,1,2,3,18.7
34,9,1,12,38,1.120734,2.185266,0,3,0,11,3,21.9
35,9,1,2,17,1.898424,1.297576,0,2,0,13,3,7.2
37,9,1,8,51,3.037815,1.807185,0,4,1,9,3,30.2
37,9,1,4,17,0.147696,0.668304,0,4,0,12,3,7.8
41,9,1,11,32,2.787456,3.740544,0,1,1,19,3,16.9
43,9,1,12,42,1.426824,1.765176,1,3,0,1,3,17.9
44,9,1,2,33,0.63756,3.32244,0,4,1,23,3,12.7
44,9,1,20,79,8.715438,10.481562,1,4,1,9,3,51
45,9,1,7,57,2.67843,4.56057,0,2,1,15,3,26.9
46,9,1,2,26,0.975936,2.612064,1,1,1,13,3,12.2
48,9,1,20,56,1.159256,5.952744,0,4,1,16,3,30.2
49,9,1,4,45,0.36288,0.89712,0,4,1,28,3,28.8
53,9,1,7,24,0.177408,0.350592,0,3,0,13,3,10.7
53,9,1,7,29,0.388368,1.409632,0,4,0,13,3,15.2
54,9,1,15,77,2.241316,3.610684,0,3,1,24,3,47.3
55,9,1,13,39,0.29913,2.23587,0,3,1,32,3,14.9
57,9,1,26,149,1.285125,2.439875,0,5,1,18,3,92.9
57,9,1,25,79,1.418682,18.015318,0,4,0,28,3,51.9
59,9,1,4,20,0.0504,0.2296,0,3,1,35,3,11.3
61,9,1,26,98,1.138074,6.603926,0,3,1,18,3,45.8
62,9,1,31,14,0.5754,1.5246,0,1,1,29,3,5.1
63,9,1,19,136,0.610368,3.877632,0,4,1,23,3,70.3
63,9,1,15,13,0.878904,0.525096,0,2,0,10,3,9.3
65,9,1,5,53,1.494547,7.674453,0,2,1,35,3,14
67,9,1,13,45,2.73042,6.13458,0,4,1,43,3,20.5
68,9,1,21,93,4.411269,10.747731,0,3,1,37,3,56.2
68,9,1,7,33,1.374846,1.067154,0,5,1,31,3,14.7
72,9,1,30,11,0.715407,0.747593,0,4,0,13,3,5.8
73,9,1,32,25,0.698975,1.126025,0,4,1,45,3,12.4
76,9,1,14,11,0.371184,0.156816,0,3,0,22,3,6
76,9,1,22,13,0.1066,0.4134,0,3,1,37,3,4.7
77,9,1,15,9,0.51282,1.81818,0,3,0,39,3,4.3
79,9,1,30,12,0.0087,0.3393,0,5,0,28,3,4.3
19,10,1,1,18,0.175698,0.598302,0,1,1,0,3,6.3
20,10,1,2,20,1.03334,1.38666,1,5,0,1,3,9.7
21,10,1,2,20,0.0825,0.4175,0,2,0,2,3,10.6
22,10,1,3,20,0.01144,0.86856,1,2,1,3,3,10.3
23,10,1,0,29,0.455184,0.588816,0,1,1,3,3,14.2
24,10,1,1,20,0.2392,0.6808,0,1,0,5,3,11.3
27,10,1,6,24,2.23872,1.98528,1,2,1,6,3,12
28,10,1,9,22,0.257466,1.568534,0,2,1,6,3,13.9
28,10,1,10,34,2.257056,2.638944,0,1,0,7,3,18
29,10,1,4,33,3.238092,1.645908,1,4,0,4,3,18.7
31,10,1,10,45,1.059345,6.905655,0,2,0,9,3,23.5
34,10,1,4,28,1.395072,2.636928,0,2,1,13,3,13.1
35,10,1,9,34,0.670582,4.871418,1,5,1,13,3,16.3
36,10,1,7,47,0.521136,1.734864,0,4,1,8,3,27.1
37,10,1,13,41,2.296,3.444,0,3,1,17,3,21.5
40,10,1,19,43,2.92185,3.57115,0,3,1,17,3,29.4
40,10,1,10,28,2.041144,1.514856,0,3,1,16,3,9.9
42,10,1,10,38,1.12423,2.56177,0,3,1,17,3,14.9
44,10,1,14,29,0.601083,3.487917,0,4,0,13,3,8.7
44,10,1,20,100,1.836,15.164,0,3,1,20,3,53.4
48,10,1,21,140,21.40502,13.17498,1,5,0,21,3,61.3
49,10,1,20,80,0.14664,0.89336,0,5,1,23,3,36.6
50,10,1,5,51,0.622098,2.284902,0,2,1,14,3,21.4
51,10,1,10,31,3.03335,2.85665,0,4,1,25,3,12.7
52,10,1,8,65,5.1129,2.2971,0,2,1,20,3,25.5
56,10,1,23,59,1.986471,3.146529,0,2,1,25,3,25.9
56,10,1,8,43,1.78192,4.58208,1,5,1,16,3,19.6
59,10,1,22,135,3.41712,4.14288,0,5,0,25,3,98.5
60,10,1,24,22,0.98362,0.88638,0,5,0,13,3,8.1
60,10,1,21,77,1.345652,3.890348,0,5,0,20,3,49.3
61,10,1,37,55,2.95845,6.11655,0,5,1,18,3,29.1
62,10,1,25,131,8.068028,15.249972,0,4,1,35,3,55.7
63,10,1,40,14,0.127512,0.838488,0,5,1,9,3,7.5
64,10,1,27,23,0.664332,3.337668,0,5,0,23,3,12.9
68,10,1,4,9,0.30438,0.55062,0,5,0,11,3,5.2
69,10,1,8,41,1.64205,0.40795,0,4,0,13,3,16.3
72,10,1,14,31,1.100841,3.022159,1,3,0,19,3,20.7
73,10,1,28,9,0.046116,0.709884,0,3,1,26,3,4.3
74,10,1,35,151,4.832,7.248,0,5,1,55,3,70.5
76,10,1,32,13,1.105832,2.118168,0,4,1,15,3,5.4
76,10,1,13,35,1.848,2.002,0,4,1,33,3,23.1
76,10,1,12,29,0.975386,0.967614,0,5,0,18,3,13.7
76,10,1,11,12,0.23004,0.41796,0,4,0,40,3,6
77,10,1,29,9,0.176337,0.390663,0,5,0,42,3,4.8
78,10,1,27,81,1.374165,3.890835,0,3,1,49,3,43.9
79,10,1,18,12,0.302328,0.381672,0,3,0,13,3,3.8
19,11,1,1,19,0.698516,1.220484,0,1,1,0,3,9.8
20,11,1,2,14,0.417872,0.856128,0,3,1,0,3,4.2
22,11,1,1,14,0.122766,0.395234,0,3,1,1,3,4.2
23,11,1,4,18,0.012096,0.131904,0,4,0,2,3,7.2
24,11,1,1,34,1.142128,2.393872,1,2,0,2,3,15.4
24,11,1,2,21,0.334719,0.988281,0,1,1,4,3,9.7
25,11,1,0,15,0.52479,1.26021,0,1,0,5,3,7
25,11,1,5,22,0.15939,3.38261,0,5,0,3,3,7
27,11,1,1,21,0.160776,1.666224,0,3,1,6,3,8
28,11,1,1,17,0.150552,1.243448,1,2,0,5,3,8.2
28,11,1,1,15,0.78147,0.92853,0,1,1,7,3,7.1
28,11,1,9,37,0.440115,1.964885,0,3,1,6,3,19.2
28,11,1,5,25,0.272,2.928,0,4,1,7,3,15.1
30,11,1,6,30,0.42918,0.95082,0,2,0,6,3,14.9
32,11,1,6,35,0.5439,0.4361,0,5,1,8,3,21.2
32,11,1,5,36,0.947376,0.600624,0,4,0,7,3,13.8
32,11,1,8,21,0.9828,0.5292,1,1,1,9,3,10.9
32,11,1,7,37,3.132864,3.860136,1,3,1,8,3,16.3
33,11,1,8,38,0.251712,0.622288,0,1,1,10,3,15.7
34,11,1,6,23,1.06536,1.69464,0,2,1,4,3,13.4
36,11,1,9,71,4.38496,6.97504,1,2,1,13,3,50.3
37,11,1,7,22,0.27456,0.86944,0,3,1,3,3,6.2
37,11,1,16,89,4.41351,11.07249,0,3,1,14,3,41.2
40,11,1,2,27,2.05686,1.45314,0,3,0,12,3,16.5
40,11,1,6,35,1.90988,3.41012,1,1,1,11,3,19.6
41,11,1,9,35,0.616875,2.008125,0,1,1,12,3,24
41,11,1,3,31,0.302498,0.968502,0,1,1,18,3,9.5
42,11,1,7,46,1.30042,3.75958,0,4,1,12,3,24
42,11,1,10,42,2.107602,3.310398,0,1,1,16,3,22.3
42,11,1,15,55,1.232,11.088,0,1,0,13,3,27.7
43,11,1,5,43,0.369155,0.361845,0,3,1,22,3,23.2
43,11,1,4,60,2.36208,2.07792,0,3,0,10,3,36.4
43,11,1,4,26,0.06591,0.32409,0,1,1,8,3,13.6
44,11,1,11,66,0.036696,0.227304,0,4,1,17,3,30
44,11,1,4,40,0.8858,3.2342,0,5,1,21,3,21
44,11,1,1,46,0.059432,1.688568,1,1,1,13,3,16.1
44,11,1,4,36,0.80496,3.87504,0,3,1,12,3,9.7
44,11,1,8,35,6.63152,2.04848,1,3,1,17,3,15.6
47,11,1,16,66,6.87654,3.08946,0,3,1,10,3,29.4
48,11,1,18,80,0.47616,4.64384,0,4,1,18,3,44.4
48,11,1,11,44,0.725208,1.078792,0,3,0,11,3,11
49,11,1,5,31,0.016089,0.076911,0,2,0,19,3,18.4
49,11,1,17,150,0,0,0,3,1,23,3,84.1
49,11,1,23,51,0.842112,5.685888,0,4,1,13,3,17.5
49,11,1,21,59,0.094164,2.383836,0,4,1,27,3,31.3
49,11,1,15,70,6.76704,3.87296,0,4,1,23,3,31.6
51,11,1,13,91,4.396574,4.521426,0,3,1,11,3,39.2
51,11,1,15,60,0.9009,2.3991,0,1,1,18,3,21.1
51,11,1,12,40,2.7972,2.6028,0,3,1,23,3,21
52,11,1,9,47,0.132587,0.196413,0,2,1,27,3,27
54,11,1,13,62,0.35712,0.75888,0,3,0,14,3,38.6
56,11,1,13,56,0.52192,1.71808,0,2,1,11,3,24.6
57,11,1,12,33,0.464079,1.152921,0,5,0,21,3,13.1
57,11,1,10,33,0.980562,4.926438,1,3,0,17,3,15.1
57,11,1,5,41,0.209223,0.897777,0,3,1,26,3,27.2
58,11,1,24,94,2.879784,7.554216,0,4,1,35,3,48.7
58,11,1,25,125,0.558625,13.066375,0,5,1,26,3,45.7
58,11,1,19,59,1.823808,3.132192,0,2,1,27,3,37.3
59,11,1,34,79,2.386748,23.841252,0,5,1,17,3,32.8
59,11,1,28,159,6.216582,11.750418,0,5,1,29,3,98.5
60,11,1,19,52,0.371176,1.864824,0,4,0,13,3,22.7
60,11,1,9,39,0.513864,0.539136,0,3,0,16,3,16.7
62,11,1,5,32,0.180128,0.235872,0,5,1,38,3,14.1
62,11,1,9,38,4.181824,7.370176,0,3,1,23,3,16.5
62,11,1,29,116,12.5715,30.9285,1,4,1,35,3,74
63,11,1,25,9,0.321678,1.127322,0,4,1,31,3,4.5
63,11,1,6,33,0.19536,5.08464,1,3,1,28,3,22.5
63,11,1,6,10,0.11187,1.01813,0,4,0,38,3,5.7
64,11,1,5,18,0.371124,0.726876,0,1,0,5,3,9.2
65,11,1,30,32,0.59616,1.61184,0,3,0,14,3,18.4
65,11,1,33,36,0.94734,2.47266,0,3,0,27,3,16.2
66,11,1,13,32,0.976128,4.975872,0,2,0,33,3,14.9
67,11,1,8,10,0.11152,0.56848,0,5,1,37,3,4.2
67,11,1,22,126,9.2232,21.5208,0,4,1,40,3,74.9
67,11,1,8,57,1.96878,4.30122,0,5,1,42,3,33.7
68,11,1,12,102,1.206864,7.667136,0,3,1,40,3,46.7
69,11,1,21,35,1.645875,1.819125,0,3,0,24,3,17.6
69,11,1,32,67,3.316768,11.490232,0,3,0,18,3,34.2
70,11,1,23,21,0.234234,1.403766,0,2,0,35,3,9.8
70,11,1,38,32,2.25984,1.16416,0,4,1,42,3,17.1
73,11,1,30,17,0.48841,3.26859,0,5,0,30,3,11.6
74,11,1,33,108,1.314576,18.017424,0,5,1,39,3,56.2
74,11,1,39,16,0.60192,0.98208,0,3,0,46,3,7.1
74,11,1,28,11,0.735889,0.727111,0,5,1,42,3,5.6
75,11,1,6,15,1.21107,1.15893,0,5,1,46,3,7.1
75,11,1,13,20,0.35,1.05,0,2,1,39,3,11.5
75,11,1,15,10,0.1026,0.2774,0,2,1,38,3,4.8
78,11,1,14,17,0.319005,0.445995,0,3,0,36,3,6
18,12,2,0,15,0.08151,0.48849,1,2,1,0,3,5.8
20,12,2,1,14,1.782522,2.823478,1,2,1,0,3,2.6
21,12,2,1,22,0.275616,0.318384,1,1,1,1,3,11.5
21,12,2,0,14,0.28525,1.46475,1,2,1,1,3,5.6
22,12,2,0,16,0.604656,1.267344,0,1,0,1,3,7.2
23,12,2,2,15,0.68727,0.24273,0,1,1,3,3,10
24,12,2,0,24,0.56628,2.86572,1,1,0,2,3,11.7
25,12,2,4,19,0.252624,0.659376,1,4,0,3,3,11
26,12,2,4,19,0.163172,0.197828,0,3,1,6,3,10
27,12,2,0,18,1.230084,0.461916,0,1,1,2,3,8.6
29,12,2,3,22,0.575586,0.546414,0,3,1,8,3,8.4
29,12,2,5,22,0.8393,1.5587,0,3,0,7,3,11.5
29,12,2,2,25,0.527725,1.997275,0,2,1,7,3,15.5
29,12,2,3,25,0.8037,1.0963,0,2,1,8,3,15.1
30,12,2,10,48,0.079872,1.456128,0,3,1,7,3,22.6
30,12,2,2,56,0.40208,0.71792,1,3,1,6,3,27.9
31,12,2,8,42,1.375164,7.612836,1,2,1,8,3,20.6
31,12,2,5,32,0.217728,0.358272,0,4,0,6,3,19.1
31,12,2,8,40,2.72304,7.03696,1,3,0,8,3,23.5
32,12,2,2,21,0.541842,2.251158,0,1,1,8,3,11.4
34,12,2,6,31,0.612808,1.123192,0,3,0,12,3,19.5
34,12,2,8,43,4.803874,2.334126,0,3,0,12,3,18.7
35,12,2,12,33,1.657656,1.774344,0,5,0,12,3,20.7
35,12,2,2,24,0.778752,1.093248,0,1,0,7,3,14.3
35,12,2,1,36,1.1016,6.0984,1,2,1,9,3,16.8
35,12,2,13,42,2.170896,2.197104,1,1,1,12,3,22.5
36,12,2,5,45,0.88893,2.84607,1,4,0,6,3,21.2
37,12,2,4,35,0.4186,0.3864,1,3,0,7,3,11.8
37,12,2,1,42,0.9387,5.3193,1,4,1,5,3,15.8
37,12,2,10,37,2.147924,1.256076,0,1,1,17,3,15.8
37,12,2,2,40,0.447,2.553,0,2,0,14,3,19.8
37,12,2,8,40,1.24416,0.91584,1,4,1,11,3,22.9
38,12,2,15,115,1.6744,11.2056,0,5,1,15,3,51.2
39,12,2,4,24,1.09032,0.58968,1,2,1,12,3,11.7
40,12,2,9,49,0.79674,2.14326,0,3,1,10,3,16.9
41,12,2,14,52,1.692184,3.819816,0,4,0,13,3,24.9
42,12,2,3,36,0.622296,4.021704,0,2,0,7,3,15.9
42,12,2,5,117,0.102141,0.950859,0,4,1,17,3,40.9
42,12,2,13,75,1.36125,4.26375,0,5,1,15,3,38
42,12,2,5,30,1.43736,1.95264,0,2,1,5,3,12.7
43,12,2,16,49,2.09034,0.84966,0,4,1,12,3,27.3
43,12,2,13,31,2.491625,1.383375,0,4,1,11,3,16.1
44,12,2,20,54,2.02176,3.59424,0,3,1,10,3,30.1
44,12,2,15,38,1.8734,1.3566,0,4,0,19,3,24.7
45,12,2,5,32,1.204224,3.499776,1,2,1,24,3,21.1
45,12,2,10,27,1.62,0.972,0,1,0,9,3,9.9
45,12,2,10,39,3.0888,2.7612,0,4,1,13,3,18.1
45,12,2,2,30,1.08855,2.60145,1,5,1,10,3,15.2
46,12,2,2,53,0.778941,2.984059,0,1,1,16,3,20.9
46,12,2,18,143,11.222211,4.650789,1,5,0,16,3,74.1
46,12,2,3,33,0.43362,0.55638,1,1,1,21,3,15.6
46,12,2,18,63,3.941784,8.532216,0,4,0,14,3,38.5
46,12,2,16,90,1.3068,4.6332,0,5,1,14,3,41.1
46,12,2,6,63,0.139356,1.624644,0,4,1,18,3,33.4
47,12,2,18,92,4.174224,16.801776,0,2,1,22,3,51.5
47,12,2,9,45,4.210875,4.654125,0,5,1,17,3,30.9
48,12,2,14,36,0.811368,6.064632,0,4,1,25,3,23.3
48,12,2,19,88,2.089472,7.766528,0,4,1,29,3,42.1
49,12,2,6,36,2.62836,2.73564,0,2,1,20,3,17.8
49,12,2,2,19,0.09709,0.56791,0,1,1,14,3,11.2
49,12,2,14,67,2.516252,8.471748,0,3,1,18,3,25.3
49,12,2,5,48,1.50336,3.68064,0,3,1,16,3,16.5
50,12,2,17,86,4.64185,6.28015,1,4,0,18,3,37.3
50,12,2,10,39,0.999999,3.329001,0,4,0,13,3,20.9
51,12,2,7,42,0.55272,5.32728,0,5,0,4,3,19.7
51,12,2,7,84,0.60354,0.65646,0,4,1,22,3,50.8
52,12,2,4,34,0.211616,0.332384,0,1,0,19,3,16.5
53,12,2,13,73,0.737154,1.233846,0,4,1,26,3,22.9
54,12,2,11,58,0.84854,8.08346,0,4,1,26,3,27.2
54,12,2,8,41,0.351944,2.682056,0,2,1,12,3,13.1
55,12,2,12,60,3.10284,6.07716,0,5,0,21,3,25.8
56,12,2,24,81,3.157056,3.889944,0,4,0,19,3,28.5
57,12,2,23,62,5.487124,3.006876,0,4,1,12,3,35
57,12,2,2,43,0.96148,2.73652,0,2,1,28,3,25.3
57,12,2,11,49,2.0825,1.2495,0,3,0,10,3,28.1
57,12,2,29,88,1.37368,4.78632,0,3,0,31,3,33
57,12,2,25,117,6.011577,14.229423,0,5,1,22,3,39
57,12,2,10,35,0.53704,0.44296,0,2,0,13,3,18.6
57,12,2,4,20,0.7722,1.5678,0,5,1,16,3,10.5
58,12,2,29,242,7.411008,13.642992,0,5,1,39,3,94.2
58,12,2,3,31,1.44584,1.96416,0,3,1,31,3,15.4
58,12,2,8,46,0.262384,3.969616,0,3,1,28,3,24.1
60,12,2,5,33,0.969903,2.363097,0,4,0,22,3,9.8
60,12,2,7,28,0.614656,0.953344,0,2,1,17,3,15.2
60,12,2,6,36,0.192024,0.311976,0,5,1,19,3,16.6
61,12,2,16,118,2.068776,2.179224,0,5,1,40,3,40.5
61,12,2,32,146,5.386378,6.147622,0,4,1,17,3,76.2
61,12,2,33,121,4.730858,8.942142,0,5,1,28,3,81.3
62,12,2,20,131,0.249424,1.846576,0,4,1,28,3,58.5
62,12,2,24,160,5.7984,13.4016,0,4,0,16,3,64.9
63,12,2,11,42,0.57456,5.47344,0,4,0,17,3,19.3
63,12,2,4,47,0.382157,1.826843,0,1,1,32,3,19.8
64,12,2,26,113,7.425117,9.411883,0,5,1,30,3,56.6
67,12,2,3,28,1.270304,1.725696,0,5,1,17,3,15.3
67,12,2,31,86,0.714488,1.951512,0,5,0,23,3,52.2
67,12,2,13,47,2.88956,2.56244,0,1,0,27,3,32.5
67,12,2,33,193,15.634544,31.457456,0,5,0,32,3,86
68,12,2,23,16,0.14392,3.96808,0,5,0,36,3,7.2
68,12,2,35,18,0.081432,0.440568,0,1,0,23,3,8.5
68,12,2,39,86,2.304456,10.939544,0,5,0,13,3,61.4
69,12,2,28,115,17.11545,30.03455,1,5,0,6,3,21.6
69,12,2,1,19,0.55575,1.66725,0,2,0,26,3,13.5
70,12,2,29,13,0.71162,1.49838,0,4,0,33,3,6.6
70,12,2,7,12,1.10112,0.38688,0,3,1,48,3,5.2
70,12,2,14,91,7.998354,7.562646,0,4,0,31,3,42.6
71,12,2,4,31,0.630385,0.888615,0,3,1,45,3,13.5
71,12,2,36,124,4.197648,7.334352,0,5,1,40,3,67.9
72,12,2,13,47,0.521136,1.546864,0,5,1,18,3,25.7
72,12,2,21,22,1.507044,0.648956,0,2,1,52,3,11.1
72,12,2,26,191,7.744286,10.782714,0,2,1,42,3,79.2
72,12,2,19,9,0.105228,0.227772,0,4,0,21,3,4.4
73,12,2,32,39,3.456024,2.471976,0,5,1,38,3,17.6
74,12,2,37,255,5.62275,3.30225,0,5,0,52,3,95.5
74,12,2,38,79,2.008575,3.916425,0,4,0,24,3,27
74,12,2,6,50,0.468,1.782,0,5,1,38,3,26.1
75,12,2,12,9,0.24012,0.28188,0,3,0,9,3,4.4
75,12,2,27,10,0.0786,0.5214,0,5,1,45,3,5.4
75,12,2,10,51,1.1322,0.7548,0,1,1,48,3,23.7
76,12,2,15,68,2.813568,3.714432,0,5,1,55,3,34.2
77,12,2,17,21,0.220038,0.430962,0,5,1,51,3,6.4
79,12,2,6,9,0.166896,0.175104,0,3,0,46,3,3.8
79,12,2,39,56,2.12268,3.19732,0,5,0,31,3,31.6
79,12,2,16,9,0.916992,0.874008,0,4,0,10,3,5.7
79,12,2,31,22,0.19602,1.58598,0,5,0,33,3,13.3
18,13,2,0,19,0.661599,2.359401,1,2,0,0,3,8.9
18,13,2,0,21,0.17955,0.76545,1,3,1,0,3,13.4
18,13,2,0,14,0.151256,1.920744,0,1,1,0,3,5.7
18,13,2,0,17,0.139519,0.353481,1,1,0,0,3,12.7
18,13,2,0,24,1.517568,0.978432,1,1,0,0,3,14.4
18,13,2,0,15,0.581175,0.363825,0,1,1,0,3,6.3
18,13,2,0,11,0.1419,0.5181,0,1,1,0,3,5
18,13,2,0,16,0.653184,0.690816,1,1,0,0,3,7.8
18,13,2,0,16,0.04464,0.19536,0,3,1,0,3,8.1
18,13,2,0,15,0.328335,0.466665,1,4,0,0,3,7.3
18,13,2,0,17,1.214752,0.689248,1,1,1,0,3,9
18,13,2,0,20,0.13018,0.32982,1,2,1,0,3,11.7
18,13,2,0,17,0.393278,1.068722,0,1,1,0,3,8.8
18,13,2,0,15,0.84303,0.86697,1,3,1,0,3,4.9
18,13,2,0,24,0.235872,0.772128,0,1,0,0,3,14.6
19,13,2,0,14,0.852012,1.205988,1,1,0,0,3,6.5
20,13,2,0,15,0.924,1.176,0,1,1,1,3,9.5
21,13,2,0,40,3.5952,9.2448,1,1,1,2,3,23.6
22,13,2,0,15,0.054945,0.110055,0,1,0,1,3,7.9
23,13,2,2,15,0.39123,0.82377,1,1,0,1,3,6.8
24,13,2,3,17,1.564,1.156,0,4,1,3,3,10.5
25,13,2,5,26,0.551616,1.476384,0,2,0,4,3,15.4
25,13,2,2,35,0.85337,4.25663,0,2,1,4,3,22.8
25,13,2,4,20,2.52048,2.19952,1,2,1,4,3,10.6
25,13,2,2,16,0.948,1.052,1,1,1,4,3,9
26,13,2,5,21,0.034272,0.217728,0,4,1,5,3,18.5
27,13,2,3,33,0.559416,2.872584,0,2,0,4,3,18.4
27,13,2,4,17,0.219232,0.834768,0,1,1,4,3,7.9
29,13,2,8,43,2.291685,11.597315,1,3,0,2,3,20.5
30,13,2,8,49,0.193452,0.835548,0,4,1,3,3,28.8
30,13,2,1,25,0.8918,4.0082,0,1,1,6,3,12.1
32,13,2,7,33,0.61776,1.75824,0,4,0,12,3,10.6
32,13,2,8,34,0.1802,0.4998,0,2,0,5,3,21.3
34,13,2,6,67,1.410283,5.088717,0,3,0,7,3,46.8
35,13,2,10,87,3.137568,1.734432,0,4,0,12,3,46.3
37,13,2,5,24,1.007808,1.776192,0,1,0,17,3,13.1
37,13,2,4,37,0.592185,1.442815,0,2,1,12,3,16.8
37,13,2,11,76,2.10672,6.25328,0,4,0,6,3,37.1
38,13,2,8,40,1.58208,0.97792,0,4,1,10,3,21.2
38,13,2,12,54,0.029376,1.806624,0,1,1,6,3,29.8
39,13,2,4,53,0.818532,2.043468,0,5,0,10,3,27.4
40,13,2,2,19,0.89262,1.31138,0,3,1,17,3,11.4
42,13,2,4,34,0.205632,0.712368,0,1,1,11,3,17.1
42,13,2,18,78,0.47736,3.03264,0,5,1,11,3,37.5
42,13,2,6,39,1.476072,1.760928,1,3,1,19,3,18.3
42,13,2,3,110,2.97,2.97,0,3,0,15,3,54.2
43,13,2,12,33,0.239085,0.519915,0,4,1,19,3,13.6
44,13,2,6,67,0.804804,5.292196,1,3,0,4,3,33.4
44,13,2,11,30,1.0701,2.6199,0,5,1,17,3,11.7
46,13,2,12,91,0.823277,9.095723,0,3,1,5,3,34.2
46,13,2,18,89,3.1239,5.7761,0,5,0,8,3,49.5
46,13,2,8,30,1.443,1.557,0,3,0,20,3,15.2
47,13,2,10,48,1.550016,1.761984,0,4,0,9,3,27.5
47,13,2,18,113,6.685419,5.857581,1,4,0,15,3,70.9
48,13,2,2,36,0.46728,0.32472,0,2,1,11,3,14.6
48,13,2,7,45,0.311535,0.723465,0,4,1,15,3,26.6
49,13,2,13,51,1.502868,5.586132,0,4,1,20,3,28.6
49,13,2,7,37,3.166423,5.232577,1,4,1,26,3,14.5
50,13,2,2,29,1.997375,0.757625,0,1,0,18,3,14.6
50,13,2,18,92,5.805568,6.706432,0,4,1,18,3,55.6
51,13,2,18,58,1.311728,1.240272,0,5,0,8,3,35.4
52,13,2,14,33,2.500146,3.538854,0,5,0,23,3,15.8
52,13,2,16,70,0.8316,5.3284,0,5,0,28,3,37.7
52,13,2,20,248,5.275208,16.796792,0,5,1,23,3,83.3
54,13,2,19,109,5.329664,15.489336,0,5,1,19,3,56.5
54,13,2,8,94,1.36112,6.15888,0,3,0,22,3,39.1
54,13,2,14,48,0.917088,1.050912,0,5,1,3,3,22.2
55,13,2,16,103,0.774972,6.023028,0,5,0,9,3,56.6
55,13,2,10,48,0.780528,4.067472,1,3,1,19,3,21.2
55,13,2,13,114,2.267004,11.640996,0,4,1,15,3,41.6
55,13,2,15,50,0.9072,4.4928,0,3,1,27,3,32.7
55,13,2,15,185,11.936755,8.968245,1,2,1,24,3,91.8
56,13,2,14,67,0.72896,1.95104,0,5,1,32,3,29.5
58,13,2,13,54,1.186704,7.669296,0,4,1,25,3,28
58,13,2,6,15,0.44091,1.68909,0,5,0,15,3,8
61,13,2,36,339,5.290434,11.998566,0,5,0,24,3,86
61,13,2,9,49,0.720643,8.638357,0,3,1,31,3,27.5
